danceability,energy,mode,speechiness,acousticness,instrumentalness,liveness,valence,owner
0.4603,0.9086000000000002,0.86,0.08048200000000003,0.019803972800000003,0.0026023911999999995,0.2307779999999999,0.5399600000000001,Dave
0.7285800000000003,0.6604600000000002,0.54,0.184018,0.23002840000000005,0.005727053999999999,0.18456800000000012,0.4738999999999999,Kev
0.6364599999999999,0.7969999999999996,0.66,0.112828,0.085743136,0.1668878834,0.20916400000000007,0.4229519999999999,Vlad
0.4603,0.9086000000000002,0.86,0.08048200000000003,0.019803972800000003,0.0026023911999999995,0.2307779999999999,0.5399600000000001,Stephen
